,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,PowerConsumption
580,9.03,77.4,0.086,0.077,25130.12658
581,8.9,77.8,0.083,0.051,24540.75949
582,8.39,80.1,0.084,0.091,24121.51899
583,8.45,80.1,0.085,0.059,23811.64557
584,8.54,78.6,0.085,0.106,23398.48101
585,8.26,79.9,0.087,0.07,23021.77215
586,8.04,80.4,0.087,0.059,21745.82278
587,7.85,81.7,0.086,0.099,21253.67089
588,7.78,81.5,0.087,0.077,20937.72152
589,7.76,80.9,0.083,0.091,21435.94937
590,7.72,81.3,0.088,0.088,21994.93671
591,7.9,80.9,0.087,0.066,21757.97468
592,7.87,80.0,0.081,0.062,21502.78481
593,7.73,80.4,0.086,0.084,21393.41772
594,7.53,81.3,0.084,0.077,21302.27848
595,7.52,81.0,0.084,0.07,21356.96203
596,7.53,80.7,0.082,0.066,21022.78481
597,7.68,79.2,0.081,0.088,21010.63291
598,7.57,78.1,0.083,0.066,20870.88608
599,7.44,77.0,0.083,0.051,20889.11392
600,7.27,77.4,0.08,0.066,20876.96203
601,7.16,78.4,0.087,0.081,20846.58228
602,6.985,79.5,0.087,0.081,20737.21519
603,6.902,79.6,0.088,0.084,20834.43038
604,6.898,79.4,0.085,0.066,20949.87342
605,6.982,77.8,0.086,0.059,20943.79747
606,6.998,77.3,0.083,0.077,21144.3038
607,7.31,76.7,0.083,0.07,21247.59494
608,7.36,75.1,0.086,0.07,21442.02532
609,7.03,76.0,0.083,0.04,21557.46835
610,6.8,78.0,0.085,0.055,21922.02532
611,6.922,76.7,0.085,0.077,22402.02532
612,6.923,72.5,0.087,0.062,23179.74684
613,7.05,71.9,0.085,0.084,23598.98734
614,7.02,72.9,0.084,0.066,23750.88608
615,7.1,73.4,0.086,0.051,24224.81013
616,6.894,73.7,0.083,0.081,24583.29114
617,6.438,79.3,0.085,0.051,24613.67089
618,5.973,80.6,0.089,0.066,24431.39241
619,5.967,79.9,0.085,0.07,24771.64557
620,6.344,77.0,0.086,0.051,24328.10127
621,6.165,78.9,0.088,0.07,24419.24051
622,5.944,81.2,0.087,0.077,24103.29114
623,5.915,81.8,0.088,0.066,23817.72152
624,5.852,81.7,0.086,0.187,24121.51899
625,6.054,81.1,0.085,0.922,24558.98734
626,5.695,82.1,0.087,3.052,25312.40506
627,5.731,83.2,0.086,6.559,25725.56962
628,5.814,83.1,0.085,13.12,26053.67089
629,5.33,81.5,0.085,51.16,26223.79747
630,5.578,78.6,0.084,75.1,27153.41772
631,6.087,75.2,0.085,98.3,27572.65823
632,6.135,74.6,0.085,123.0,28064.81013
633,5.959,75.5,0.082,148.3,29000.50633
634,6.549,73.7,0.082,174.2,29194.93671
635,6.844,71.2,0.085,200.3,29474.43038
636,7.12,69.32,0.085,227.2,29589.87342
637,7.5,66.81,0.086,252.9,29766.07595
638,8.16,65.28,0.086,277.7,30416.20253
639,8.7,62.64,0.086,300.1,31218.22785
640,8.82,65.24,0.084,322.5,31552.40506
641,9.13,64.67,0.087,344.2,31904.81013
642,9.73,63.47,0.086,365.7,31989.87342
643,10.31,63.71,0.083,384.3,32293.67089
644,10.92,62.44,0.085,401.8,32494.17722
645,11.58,59.17,0.086,419.3,32773.67089
646,12.02,59.0,0.086,433.4,32907.34177
647,12.61,60.1,0.084,447.5,32791.89873
648,13.33,61.37,0.084,459.9,32682.53165
649,14.15,62.6,0.085,468.9,33144.3038
650,14.53,61.74,0.084,479.2,33642.53165
651,14.93,59.53,0.085,483.6,33770.12658
652,15.46,57.7,0.085,488.2,33417.72152
653,15.9,57.5,0.082,492.2,33618.22785
654,16.26,57.93,0.084,494.6,33514.93671
655,16.33,59.37,0.082,495.7,33903.79747
656,16.5,59.2,0.083,494.3,33691.13924
657,16.7,59.2,0.082,494.8,33593.92405
658,17.01,57.9,0.082,473.2,33575.6962
659,17.14,57.23,0.086,480.6,33211.13924
660,17.25,57.33,0.081,470.4,33022.78481
661,17.3,57.3,0.085,463.8,33016.70886
662,17.55,56.83,0.086,452.8,32822.27848
663,17.64,55.89,0.085,441.8,32554.93671
664,17.75,56.13,0.082,429.9,32457.72152
665,17.9,55.43,0.085,411.4,32299.74684
666,18.06,54.26,0.087,392.7,32135.6962
667,18.2,53.29,0.088,372.2,32208.60759
668,18.09,53.86,0.089,358.8,31929.11392
669,18.4,53.52,0.088,327.3,31801.51899
670,18.22,52.65,0.089,265.6,32020.25316
671,18.34,52.42,0.086,295.5,31862.27848
672,17.96,50.78,0.081,212.4,31661.77215
673,17.33,51.38,0.079,183.4,31692.1519
674,17.06,52.25,0.076,217.7,31649.62025
675,17.09,52.32,0.076,191.7,31418.73418
676,16.9,52.22,0.076,177.7,31740.75949
677,16.85,52.78,0.074,153.9,32117.46835
678,16.58,54.96,0.076,126.4,32463.79747
679,16.29,56.19,0.077,54.02,33612.1519
680,16.07,57.29,0.075,80.8,35775.18987
681,15.9,58.32,0.077,50.62,38813.16456
682,15.71,58.66,0.075,27.97,41140.25316
683,15.62,59.16,0.079,29.67,42580.25316
684,15.15,61.53,0.083,17.81,43248.60759
685,14.47,62.46,0.09,8.26,43333.67089
686,14.21,63.53,0.091,3.239,43661.77215
687,13.91,64.66,0.087,0.875,43831.89873
688,13.8,65.03,0.088,0.154,43716.4557
689,13.44,65.56,0.088,0.055,43643.5443
690,13.19,66.46,0.083,0.051,43704.3038
691,12.81,67.96,0.073,0.04,43710.37975
692,12.47,70.1,0.081,0.062,43819.74684
693,12.51,70.4,0.071,0.077,43236.4557
694,12.14,71.4,0.075,0.095,43072.40506
695,11.95,72.4,0.069,0.055,42829.36709
696,11.86,72.8,0.076,0.055,42914.43038
697,11.51,73.6,0.088,0.062,43048.10127
698,11.26,74.2,0.085,0.062,43187.8481
699,10.98,76.2,0.074,0.059,43102.78481
700,10.91,76.8,0.077,0.048,42890.12658
701,10.68,78.5,0.074,0.048,42586.32911
702,10.85,78.6,0.077,0.055,41924.05063
703,11.0,79.7,0.088,0.077,41577.72152
704,11.53,81.7,0.086,0.059,41134.17722
705,12.17,80.6,0.092,0.051,40253.16456
706,11.85,78.9,0.087,0.048,39366.07595
707,11.28,79.9,0.085,0.044,39110.88608
708,10.58,81.6,0.082,0.062,38321.01266
709,10.47,83.1,0.084,0.055,37974.68354
710,10.84,82.7,0.085,0.059,37269.87342
711,10.79,80.7,0.09,0.062,36583.29114
712,10.43,81.7,0.087,0.059,35969.62025
713,10.08,82.9,0.088,0.066,35179.74684
714,10.0,82.7,0.085,0.07,34177.21519
715,9.81,83.2,0.085,0.07,33271.89873
716,9.75,83.4,0.085,0.066,32427.34177
717,9.46,83.6,0.084,0.062,31394.43038
718,9.09,84.6,0.085,0.033,30422.27848
719,9.11,84.8,0.088,0.033,29571.64557
720,8.96,84.9,0.082,0.07,28623.79747
721,8.91,85.6,0.084,0.062,28149.87342
722,8.85,85.5,0.086,0.044,27578.73418
723,8.86,85.6,0.086,0.059,26873.92405
724,8.88,85.7,0.083,0.051,26102.27848
725,8.78,85.5,0.082,0.073,25707.34177
726,8.7,85.5,0.084,0.059,25045.06329
727,8.57,85.8,0.085,0.073,24370.63291
728,8.52,86.1,0.088,0.051,24078.98734
729,8.39,86.7,0.085,0.073,23653.67089
730,8.41,86.8,0.084,0.081,23544.3038
731,8.46,87.0,0.088,0.084,23118.98734
732,8.31,86.6,0.085,0.077,23052.1519
733,8.13,86.7,0.083,0.059,22663.29114
734,7.88,87.4,0.083,0.066,22231.89873
735,7.91,87.5,0.081,0.095,21994.93671
736,8.01,87.4,0.083,0.081,21836.96203
737,8.22,87.6,0.086,0.062,21970.63291
738,8.38,87.0,0.087,0.059,21988.86076
739,8.43,86.8,0.089,0.059,22013.16456
740,8.14,87.1,0.084,0.055,21788.35443
741,8.37,87.2,0.088,0.066,21830.88608
742,8.47,86.9,0.089,0.066,21678.98734
743,8.19,87.0,0.088,0.048,21867.34177
744,8.1,87.4,0.089,0.062,21727.59494
745,7.93,87.7,0.084,0.037,21496.70886
746,7.98,88.2,0.092,0.062,21472.40506
747,8.07,88.1,0.085,0.059,21302.27848
748,8.03,88.8,0.085,0.091,21241.51899
749,8.01,88.9,0.087,0.048,21478.48101
750,7.95,88.9,0.08,0.04,21545.31646
751,8.09,88.8,0.086,0.055,21606.07595
752,8.2,88.7,0.08,0.07,21745.82278
753,8.32,88.6,0.082,0.051,21946.32911
754,8.66,88.6,0.083,0.07,22268.35443
755,8.83,87.7,0.084,0.044,22815.18987
756,8.72,86.8,0.084,0.07,23580.75949
757,8.61,87.1,0.085,0.073,23659.74684
758,8.65,86.8,0.085,0.04,23708.35443
759,8.81,86.7,0.083,0.062,23872.40506
760,8.57,85.9,0.081,0.073,24188.35443
761,8.7,86.5,0.086,0.073,24236.96203
762,9.21,85.5,0.089,0.04,23848.10127
763,9.46,83.9,0.085,0.066,23854.17722
764,9.54,82.2,0.082,0.084,24054.68354
765,9.51,81.3,0.081,0.062,23902.78481
766,9.29,81.5,0.085,0.059,23331.64557
767,9.23,81.5,0.082,0.095,22687.59494
768,9.1,81.7,0.085,0.106,23088.60759
769,9.04,81.9,0.084,0.761,24115.44304
770,8.65,82.5,0.084,3.089,24686.58228
771,8.62,83.6,0.087,5.538,25306.32911
772,9.03,83.6,0.089,12.6,25841.01266
773,9.33,82.4,0.081,49.13,26327.08861
774,9.78,81.7,0.087,78.7,26995.44304
775,9.88,80.2,0.087,87.2,27372.1519
776,9.92,79.0,0.087,78.0,28046.58228
777,10.14,78.7,0.081,82.3,28550.88608
778,10.19,78.6,0.084,106.4,29103.79747
779,10.5,77.4,0.086,121.6,29456.20253
780,10.9,76.1,0.082,114.3,29796.4557
781,11.12,74.5,0.083,118.9,30483.03797
782,11.23,74.0,0.089,140.9,31224.3038
783,11.47,73.5,0.089,153.3,31850.12658
784,11.69,73.0,0.08,144.4,32147.8481
785,11.79,73.1,0.083,132.8,32682.53165
786,11.71,73.4,0.089,140.9,32925.56962
787,11.83,73.3,0.091,217.2,33192.91139
788,12.21,73.1,0.086,349.9,33271.89873
789,12.69,71.7,0.087,224.5,33332.65823
790,13.06,69.68,0.082,175.1,33454.17722
791,13.42,68.25,0.085,182.0,33405.56962
792,13.69,68.08,0.085,210.0,32943.79747
793,14.0,67.88,0.083,268.5,32737.21519
794,14.37,67.41,0.083,274.3,32482.02532
795,14.7,66.08,0.087,235.1,31880.50633
796,14.82,65.88,0.085,267.4,31831.89873
797,14.79,66.31,0.088,290.6,31813.67089
798,15.03,65.74,0.086,332.7,31880.50633
799,15.22,65.98,2.287,348.7,32409.11392
800,15.38,66.11,4.708,244.2,33022.78481
801,15.48,65.38,1.97,177.4,32913.41772
802,15.56,63.21,0.14,168.6,32706.83544
803,15.52,62.27,0.094,168.7,32567.08861
804,15.56,62.1,0.091,215.8,32251.13924
805,15.63,61.97,0.083,266.4,32530.63291
806,15.75,62.24,0.084,291.4,32305.82278
807,15.77,62.07,0.082,280.2,31795.44304
808,15.78,62.64,0.089,247.7,32062.78481
809,15.77,63.21,0.082,216.5,32050.63291
810,15.62,64.31,0.083,181.4,32056.70886
811,15.51,65.34,0.084,165.9,31758.98734
812,15.51,65.68,0.086,162.8,31473.41772
813,15.45,66.81,0.086,157.0,31528.10127
814,15.39,67.01,0.082,158.5,31491.64557
815,15.39,66.84,0.084,145.9,31084.55696
816,15.32,66.84,0.083,143.1,31272.91139
817,15.32,67.01,0.085,143.3,31528.10127
818,15.32,67.28,0.08,131.9,31406.58228
819,15.28,67.48,0.082,111.7,31807.59494
820,15.25,68.21,0.082,94.1,32232.91139
821,15.19,68.68,0.08,78.1,32348.35443
822,15.18,69.12,0.084,62.09,32828.35443
823,15.1,69.62,0.084,49.33,33915.94937
824,14.99,70.1,0.086,42.35,35617.21519
825,14.91,70.3,0.086,38.2,38339.24051
826,14.84,70.3,0.086,30.99,40927.59494
827,14.72,72.1,0.083,23.54,42379.74684
828,14.51,73.8,0.084,13.38,42610.63291
829,14.31,74.7,0.085,7.34,43035.94937
830,14.17,75.3,0.086,2.701,43175.6962
831,13.99,76.2,0.083,0.608,42993.41772
832,13.87,76.4,0.089,0.099,42975.18987
833,13.95,75.9,0.087,0.055,42756.4557
834,13.97,74.4,0.085,0.084,42404.05063
835,13.85,74.0,0.09,0.033,42385.82278
836,13.58,74.8,0.086,0.055,42355.44304
837,13.34,76.0,0.083,0.07,42282.53165
838,13.28,76.0,0.086,0.059,42136.70886
839,13.32,75.6,0.084,0.033,41924.05063
840,13.41,75.0,0.083,0.022,41516.96203
841,13.42,73.5,0.084,0.066,42082.02532
842,13.34,74.6,0.085,0.044,42130.63291
843,13.01,75.9,0.087,0.073,42106.32911
844,12.71,76.7,0.087,0.073,41978.73418
845,12.5,77.7,0.087,0.048,41705.31646
846,12.53,78.0,0.085,0.07,41334.68354
847,12.61,77.3,0.088,0.026,41061.26582
848,12.59,76.6,0.087,0.081,40538.73418
849,12.48,77.2,0.088,0.066,39700.25316
850,12.41,77.8,0.083,0.04,39353.92405
851,12.49,77.6,0.086,0.044,38934.68354
852,12.45,77.5,0.085,0.055,38090.12658
853,12.53,77.5,0.086,0.055,37494.68354
854,12.55,77.5,0.084,0.033,36844.55696
855,12.35,78.1,0.086,0.051,36115.44304
856,12.42,78.0,0.085,0.062,35653.67089
857,12.32,78.0,0.09,0.044,34894.17722
858,12.28,78.1,0.085,0.037,33551.39241
859,12.39,77.0,0.088,0.051,32992.40506
860,12.37,76.4,0.085,0.055,32002.02532
861,12.57,74.9,0.089,0.07,31181.77215
862,12.55,73.8,0.083,0.048,30325.06329
863,12.64,72.8,0.084,0.051,29760.0
864,12.48,74.8,0.083,0.055,28927.59494
865,12.29,75.1,0.088,0.062,28052.65823
866,12.16,76.2,0.083,0.04,27220.25316
867,12.1,76.4,0.085,0.055,26831.39241
868,12.14,76.3,0.087,0.059,26363.5443
869,12.11,76.1,0.082,0.073,25768.10127
870,11.95,77.0,0.089,0.059,24923.5443
871,11.87,77.1,0.088,0.048,24322.02532
872,11.79,77.1,0.086,0.04,23860.25316
873,11.52,78.3,0.083,0.059,23690.12658
874,11.4,78.8,0.087,0.059,23635.44304
875,11.35,79.0,0.093,0.048,23337.72152
876,11.32,78.9,0.09,0.051,23027.8481
877,11.11,79.8,0.089,0.037,22717.97468
878,10.8,80.6,0.085,0.026,22711.89873
879,10.39,82.2,0.086,0.088,22487.08861
880,10.28,82.7,0.089,0.044,22414.17722
881,10.4,82.6,0.088,0.037,22171.13924
882,10.71,82.0,0.088,0.044,21873.41772
883,10.76,80.6,0.088,0.059,21830.88608
884,10.68,80.5,0.084,0.059,21946.32911
885,10.58,80.5,0.085,0.037,21934.17722
886,10.23,81.8,0.089,0.055,21867.34177
887,9.9,82.8,0.086,0.099,21642.53165
888,9.77,83.3,0.088,0.073,21508.86076
889,9.56,83.9,0.089,0.066,21484.55696
890,9.37,84.6,0.089,0.044,21332.65823
891,9.43,84.7,0.088,0.029,21338.73418
892,9.47,84.4,0.086,0.055,21557.46835
893,9.52,84.0,0.086,0.059,21794.43038
894,9.4,84.2,0.085,0.062,21703.29114
895,9.48,83.9,0.087,0.081,21806.58228
896,9.46,83.9,0.085,0.029,21873.41772
897,9.35,83.9,0.09,0.04,22043.5443
898,9.25,83.6,0.087,0.048,22414.17722
899,9.03,83.9,0.088,0.077,22961.01266
900,9.06,83.8,0.09,0.051,23434.93671
901,8.9,84.0,0.083,0.04,23592.91139
902,8.61,84.6,0.086,0.066,23793.41772
903,8.63,84.7,0.088,0.062,23835.94937
904,8.6,84.3,0.089,0.066,23969.62025
905,8.46,84.8,0.087,0.07,23641.51899
906,8.38,85.2,0.089,0.048,23501.77215
907,8.36,85.6,0.089,0.04,23204.05063
908,8.51,85.8,0.087,0.04,23082.53165
909,8.49,85.4,0.088,0.037,23009.62025
910,8.41,84.9,0.09,0.062,23046.07595
911,8.41,84.6,0.09,0.066,22730.12658
912,8.36,84.8,0.097,0.073,23021.77215
913,8.4,85.1,0.09,0.593,23750.88608
914,8.47,85.0,0.089,4.216,24291.64557
915,8.48,84.5,0.091,8.92,24783.79747
916,8.4,84.2,0.088,22.16,25512.91139
917,8.37,84.2,0.088,55.55,26096.20253
918,8.43,83.9,0.085,76.5,26679.49367
919,8.57,83.4,0.085,63.67,27724.55696
920,8.48,83.4,0.087,53.27,30203.5443
921,8.66,83.2,0.089,99.6,30926.58228
922,8.7,82.1,0.091,159.3,31236.4557
923,9.02,82.0,0.089,196.8,31649.62025
924,9.36,81.0,0.093,222.1,32567.08861
925,9.68,80.1,0.089,240.4,31765.06329
926,10.08,79.7,0.092,260.7,31837.97468
927,10.44,78.6,0.091,283.7,32299.74684
928,10.78,77.3,0.092,300.3,33010.63291
929,11.38,76.3,0.087,313.5,33302.27848
930,11.88,73.8,0.088,341.1,33417.72152
931,12.19,71.7,0.095,362.1,33606.07595
932,12.5,72.2,0.088,376.0,33721.51899
933,12.88,72.1,0.091,392.8,33745.82278
934,13.39,71.6,0.095,409.0,34128.60759
935,13.64,70.6,0.09,416.0,34013.16456
936,14.08,69.95,0.088,429.1,34067.8481
937,14.41,69.28,0.087,444.5,34456.70886
938,14.55,67.78,0.087,454.8,34371.64557
939,14.65,67.51,0.083,462.5,34043.5443
940,14.86,66.21,0.083,345.1,33946.32911
941,14.9,65.58,0.088,251.2,33314.43038
942,15.04,64.71,0.078,333.3,33460.25316
943,15.23,61.94,0.078,271.6,33648.60759
944,14.9,62.1,0.076,199.4,33496.70886
945,14.78,61.9,0.078,279.9,33466.32911
946,14.78,60.73,0.078,239.3,33551.39241
947,14.84,60.3,0.078,206.9,33296.20253
948,14.74,62.27,0.077,182.6,32761.51899
949,14.71,62.47,0.078,230.5,32573.16456
950,14.82,62.44,0.079,194.0,32688.60759
951,14.83,63.04,0.074,166.0,32457.72152
952,14.81,63.77,0.077,155.7,32251.13924
953,14.84,65.68,0.074,138.4,31837.97468
954,14.92,66.81,0.075,163.5,31886.58228
955,14.89,67.61,0.074,175.2,32099.24051
956,14.97,67.31,0.075,190.0,31862.27848
957,15.12,66.11,0.075,253.5,31455.18987
958,15.46,65.78,0.076,315.7,30969.11392
959,15.57,64.61,0.077,299.7,30531.64557
960,15.48,64.87,0.075,282.8,30574.17722
961,15.57,64.94,0.077,262.0,30562.02532
962,15.44,65.04,0.072,237.6,30318.98734
963,15.26,65.38,0.078,213.4,30434.43038
964,15.19,65.61,0.077,174.3,30786.83544
965,15.08,66.31,0.08,116.5,30999.49367
966,14.92,66.94,0.072,87.9,31746.83544
967,14.89,66.98,0.072,111.0,33077.46835
968,14.84,67.21,0.074,96.2,34541.77215
969,14.77,67.75,0.078,74.0,37367.08861
970,14.62,68.28,0.075,51.03,39657.72152
971,14.45,68.81,0.073,34.82,41006.58228
972,14.23,69.95,0.077,14.88,41468.35443
973,14.06,70.9,0.073,8.43,41589.87342
974,13.86,72.0,0.075,4.041,41662.78481
975,13.66,73.0,0.077,1.449,41559.49367
976,13.44,73.6,0.077,0.315,41535.18987
977,12.96,76.1,0.078,0.077,41687.08861
978,12.63,77.0,0.079,0.059,41480.50633
979,12.23,78.2,0.076,0.073,40976.20253
980,11.97,79.2,0.08,0.059,40660.25316
981,11.8,80.0,0.076,0.059,40775.6962
982,11.77,80.0,0.075,0.077,40429.36709
983,11.56,80.4,0.078,0.081,40757.46835
984,11.64,81.8,0.078,0.044,40951.89873
985,12.34,81.2,0.077,0.095,40714.93671
986,12.56,79.0,0.078,0.044,40447.59494
987,12.72,77.6,0.076,0.029,40800.0
988,12.72,76.4,0.077,0.062,40490.12658
989,12.84,76.5,0.077,0.04,40490.12658
990,12.93,76.4,0.076,0.059,40265.31646
991,12.87,77.2,0.076,0.051,40034.43038
992,12.94,77.6,0.076,0.044,39590.88608
993,13.17,77.3,0.077,0.04,39159.49367
994,13.24,77.2,0.078,0.04,38497.21519
995,13.27,77.3,0.077,0.048,37816.70886
996,13.22,77.7,0.076,0.048,37549.36709
997,13.12,78.1,0.078,0.07,37075.44304
998,13.1,77.9,0.077,0.059,36364.55696
999,12.9,78.5,0.079,0.062,35671.89873
1000,12.88,78.7,0.079,0.081,35021.77215
1001,12.92,79.0,0.079,0.055,34468.86076
1002,13.08,78.9,0.078,0.055,33812.65823
1003,13.24,78.9,0.078,0.051,32955.94937
1004,13.44,79.0,0.084,0.07,31868.35443
1005,13.7,78.5,0.084,0.048,30914.43038
1006,13.83,77.9,0.084,0.048,30203.5443
1007,13.89,78.3,0.081,0.073,29401.51899
1008,14.07,78.2,0.081,0.048,28332.1519
1009,14.19,77.8,0.085,0.044,27791.39241
1010,14.27,77.7,0.087,0.033,26831.39241
1011,14.34,77.7,0.092,0.055,26296.70886
1012,14.37,77.9,0.089,0.04,25585.82278
1013,14.4,78.2,0.094,0.048,24966.07595
1014,14.45,77.7,0.091,0.044,24631.89873
1015,14.51,77.3,0.09,0.048,24194.43038
1016,14.5,77.4,0.094,0.011,23854.17722
1017,14.48,77.3,0.094,0.066,23416.70886
1018,14.43,76.0,0.089,0.066,23009.62025
1019,14.28,74.0,0.088,0.044,22736.20253
1020,14.12,74.4,0.084,0.04,22183.29114
1021,14.13,74.7,0.082,0.048,22152.91139
1022,14.17,74.7,0.091,0.022,21721.51899
1023,14.27,74.7,0.092,0.055,21642.53165
1024,14.3,73.9,0.09,0.062,21612.1519
1025,14.31,72.7,0.092,0.048,21593.92405
1026,14.22,71.4,0.083,0.044,21247.59494
1027,14.07,72.4,0.089,0.029,21162.53165
1028,14.15,72.3,0.091,0.04,20773.67089
1029,14.03,73.1,0.086,0.059,20621.77215
1030,13.79,74.5,0.083,0.073,20694.68354
1031,13.68,75.2,0.087,0.037,20488.10127
1032,13.58,75.9,0.088,0.062,20615.6962
1033,13.59,76.2,0.086,0.037,20712.91139
1034,13.52,76.6,0.09,0.048,20749.36709
1035,13.47,76.5,0.092,0.073,20749.36709
1036,13.44,76.3,0.09,0.07,20682.53165
1037,13.43,75.3,0.106,0.04,20621.77215
1038,13.38,74.1,0.098,0.055,20773.67089
1039,13.36,73.7,0.1,0.077,20664.3038
1040,13.3,72.6,0.09,0.051,20700.75949
1041,13.19,72.7,0.09,0.055,20785.82278
1042,13.16,72.4,0.088,0.059,21253.67089
1043,13.07,72.3,0.092,0.059,21849.11392
1044,12.99,72.5,0.094,0.044,22602.53165
1045,13.06,72.3,0.09,0.033,22736.20253
1046,13.24,70.8,0.084,0.077,22560.0
1047,13.26,69.98,0.091,0.04,22882.02532
1048,13.37,70.2,0.088,0.037,22657.21519
1049,13.61,68.45,0.09,0.048,21830.88608
1050,13.54,68.61,0.092,0.088,20785.82278
1051,13.54,68.95,0.09,0.044,20032.40506
1052,13.66,69.15,0.086,0.037,19692.1519
1053,13.8,68.01,0.092,0.062,19430.88608
1054,13.74,68.08,0.09,0.051,19522.02532
1055,13.47,68.88,0.091,0.106,19570.63291
1056,13.3,68.71,0.099,0.113,20117.46835
1057,13.02,67.81,0.087,0.388,20220.75949
1058,12.4,69.58,0.085,2.229,20567.08861
1059,12.34,69.75,0.085,6.028,21593.92405
1060,12.39,69.08,0.087,11.26,22104.3038
1061,12.44,70.1,0.087,25.75,22316.96203
1062,13.2,69.08,0.093,51.31,22888.10127
1063,13.57,65.68,0.096,66.06,23580.75949
1064,13.82,64.97,0.088,81.4,24419.24051
1065,13.8,64.61,0.081,72.6,26017.21519
1066,13.85,64.84,0.08,116.6,26764.55696
1067,14.24,64.01,0.096,124.7,27293.16456
1068,14.19,64.44,0.081,104.6,27973.67089
1069,14.39,64.47,0.08,154.4,29043.03797
1070,14.75,64.27,0.079,217.0,29662.78481
1071,14.87,64.94,0.079,161.9,30264.3038
1072,14.72,65.34,0.077,90.9,30853.67089
1073,14.69,65.04,0.081,183.8,31449.11392
1074,15.14,63.17,0.079,308.3,31601.01266
1075,15.28,61.77,0.081,149.7,31649.62025
1076,15.32,61.7,0.078,204.4,32135.6962
1077,15.42,61.1,0.08,167.3,32330.12658
1078,15.41,61.04,0.076,205.4,32743.29114
1079,15.66,60.2,0.075,283.0,32694.68354
1080,15.79,57.1,0.078,304.2,32561.01266
1081,15.89,56.59,0.076,311.9,32791.89873
1082,16.02,56.59,0.08,420.5,32804.05063
1083,16.11,55.96,0.077,344.0,32834.43038
1084,16.08,55.49,0.077,238.4,33138.22785
1085,16.14,56.16,0.078,297.4,33338.73418
1086,16.18,55.73,0.076,230.3,33484.55696
1087,16.13,55.96,0.079,329.4,33496.70886
1088,16.16,55.93,0.079,209.7,33277.97468
1089,15.98,56.96,0.078,244.6,33107.8481
1090,16.03,58.06,0.077,261.9,33205.06329
1091,15.96,57.96,0.077,232.2,33107.8481
1092,15.98,56.39,0.079,175.5,32743.29114
1093,16.07,57.06,0.075,298.8,32573.16456
1094,16.02,57.86,0.076,230.9,32305.82278
1095,15.75,59.07,0.078,227.5,32579.24051
1096,15.68,59.2,0.077,167.3,32141.77215
1097,15.65,59.7,0.077,204.5,32014.17722
1098,15.7,59.77,0.079,139.7,31880.50633
1099,15.58,60.3,0.075,86.3,31515.94937
1100,15.55,61.04,0.076,157.7,31285.06329
1101,15.73,60.67,0.076,251.4,31297.21519
1102,15.97,59.23,0.075,220.3,31133.16456
1103,15.83,60.1,0.074,140.4,31078.48101
1104,15.78,60.63,0.075,191.5,31181.77215
1105,15.8,60.63,0.076,133.4,31163.5443
1106,15.7,61.77,0.075,73.9,30233.92405
1107,15.64,63.57,0.075,141.6,29778.22785
1108,15.68,64.71,0.075,116.0,30252.1519
1109,15.74,65.34,0.073,214.7,30069.87342
1110,15.84,65.21,0.076,196.8,30732.1519
1111,15.85,64.74,0.074,183.4,31831.89873
1112,15.8,65.44,0.075,153.8,33265.82278
1113,15.77,66.04,0.08,114.3,35969.62025
1114,15.7,68.18,0.074,97.2,38418.22785
1115,15.56,68.78,0.071,58.3,39256.70886
1116,15.4,70.1,0.068,26.82,40313.92405
1117,15.32,71.5,0.07,11.23,40629.87342
1118,15.25,72.3,0.069,3.411,40508.35443
1119,15.21,72.6,0.068,0.856,40617.72152
1120,15.2,72.9,0.071,0.231,41079.49367
1121,15.18,72.6,0.068,0.07,40988.35443
1122,15.19,72.8,0.07,0.048,41194.93671
1123,15.17,73.2,0.073,0.062,41237.46835
1124,15.18,72.9,0.073,0.055,41608.10127
1125,15.22,73.3,0.073,0.081,41662.78481
1126,15.22,74.4,0.069,0.048,41650.63291
1127,15.17,74.6,0.072,0.048,41796.4557
1128,15.18,74.7,0.072,0.066,41419.74684
1129,15.22,74.4,0.073,0.04,41085.56962
1130,15.24,73.9,0.077,0.044,41140.25316
1131,15.25,73.6,0.075,0.051,41079.49367
