,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,PowerConsumption
32006,24.2,52.72,4.901,0.658,25245.54939
32007,24.08,51.15,4.903,2.35,25590.76582
32008,24.07,50.68,4.902,5.161,25974.33962
32009,24.17,51.25,4.903,13.23,26076.62597
32010,24.09,51.58,4.904,31.79,26543.30744
32011,24.12,51.52,4.903,53.65,27099.48946
32012,24.13,51.22,4.902,75.2,27681.24306
32013,24.11,50.78,4.903,101.3,28192.67481
32014,24.33,49.88,4.902,127.7,28966.21532
32015,24.77,48.85,4.902,158.4,29656.64817
32016,24.86,48.52,4.904,191.0,29829.25638
32017,24.83,48.85,4.905,220.7,30609.18979
32018,25.12,48.22,4.905,249.8,31990.05549
32019,25.45,45.98,4.904,282.2,32130.69922
32020,25.85,44.65,4.906,315.6,32667.70255
32021,26.27,42.95,4.903,345.8,33281.42064
32022,26.76,41.85,4.904,381.7,34163.6404
32023,27.38,39.81,4.902,413.5,34508.85683
32024,28.23,36.51,4.905,446.0,35244.03996
32025,28.83,33.54,4.904,474.3,35857.75805
32026,29.45,31.94,4.903,503.3,36439.51165
32027,30.15,26.31,4.906,534.6,36759.15649
32028,30.72,23.77,4.905,564.6,37264.19534
32029,31.2,21.04,4.905,590.5,38088.87902
32030,31.6,20.47,4.905,613.6,38523.596
32031,32.17,19.67,4.904,634.1,38964.70588
32032,32.41,18.14,4.903,655.8,39207.63596
32033,32.94,17.41,4.905,676.0,39834.13984
32034,33.21,17.14,4.904,696.5,40217.71365
32035,33.94,16.24,4.905,710.0,40332.78579
32036,34.08,16.01,4.905,728.0,40460.64373
32037,34.44,13.14,4.903,743.0,40492.60821
32038,34.51,13.04,4.905,761.0,40773.89567
32039,34.7,12.74,4.906,769.0,40614.07325
32040,34.83,13.07,4.904,781.0,40454.25083
32041,34.99,13.54,4.904,790.0,40249.67814
32042,35.13,14.4,4.904,796.0,39680.71032
32043,35.38,14.54,4.903,805.0,39565.63818
32044,35.21,24.04,4.905,806.0,38881.59822
32045,34.13,26.38,4.906,809.0,38657.84684
32046,34.04,25.41,4.904,810.0,38856.02664
32047,33.79,26.08,4.906,811.0,39412.20866
32048,33.69,25.38,4.906,809.0,39840.53274
32049,33.67,26.31,4.905,808.0,40013.14095
32050,33.68,24.97,4.905,804.0,40275.24972
32051,33.96,23.94,4.905,797.0,39974.78357
32052,34.58,22.11,4.906,790.0,39680.71032
32053,34.91,21.34,4.904,784.0,39520.8879
32054,35.05,21.31,4.905,774.0,39405.81576
32055,35.54,20.71,4.905,765.0,39335.4939
32056,35.94,20.34,4.903,752.0,39380.24417
32057,35.89,20.51,4.905,736.0,39277.95782
32058,35.66,21.81,4.902,723.0,39220.42175
32059,35.64,21.94,4.905,706.0,39105.34961
32060,35.22,21.84,4.904,691.4,39284.35072
32061,34.59,24.51,4.905,671.3,39035.02775
32062,34.37,24.17,4.903,641.0,38926.3485
32063,34.64,23.51,4.904,614.7,38856.02664
32064,34.81,22.14,4.908,611.0,38485.23862
32065,34.9,21.44,4.906,498.5,38472.45283
32066,35.21,21.41,4.904,561.8,38312.63041
32067,35.24,20.74,4.904,537.1,38140.0222
32068,35.4,19.74,4.903,502.1,37890.69922
32069,35.43,19.14,4.905,483.3,37475.16093
32070,35.61,19.04,4.908,446.5,37475.16093
32071,35.58,18.71,4.906,427.9,37558.26859
32072,35.55,18.37,4.905,364.6,37462.37514
32073,35.08,19.71,4.906,346.4,37245.01665
32074,34.93,19.24,4.903,324.8,37155.51609
32075,34.9,19.51,4.905,296.1,37021.26526
32076,34.72,20.01,4.905,276.2,36656.87014
32077,34.63,20.17,4.905,227.3,37021.26526
32078,34.91,20.31,4.909,218.4,37245.01665
32079,34.99,21.17,4.909,197.3,37666.94784
32080,35.04,21.27,4.907,169.2,37922.66371
32081,34.94,14.44,4.905,136.0,38561.95339
32082,34.69,12.27,4.904,100.4,39597.60266
32083,34.01,12.6,4.904,84.3,41860.68812
32084,33.54,13.6,4.904,69.38,45357.60266
32085,32.94,14.5,4.904,46.77,47818.86792
32086,32.49,15.54,4.905,23.99,48649.94451
32087,32.07,16.91,4.904,10.3,49161.37625
32088,31.64,17.07,4.905,4.587,49378.73474
32089,31.27,18.04,4.906,1.751,49020.73252
32090,31.01,19.21,4.908,0.523,49097.44728
32091,30.8,21.47,4.907,0.143,48592.40844
32092,30.43,23.34,4.909,0.088,48515.69367
32093,30.09,25.14,4.907,0.084,48119.33407
32094,29.95,25.44,4.903,0.077,47972.29745
32095,29.95,25.34,4.908,0.106,47978.69034
32096,29.9,25.74,4.91,0.084,47985.08324
32097,29.66,26.51,4.908,0.088,47320.22198
32098,29.93,25.44,4.905,0.088,46936.64817
32099,30.17,25.94,4.908,0.084,46668.1465
32100,29.55,27.94,4.903,0.11,46099.17869
32101,29.39,27.54,4.908,0.069,45549.38957
32102,29.38,26.88,4.908,0.069,45057.13651
32103,29.19,27.78,4.907,0.091,44181.30966
32104,29.05,28.48,4.909,0.069,43573.98446
32105,28.92,28.61,4.908,0.088,42813.22974
32106,28.63,29.31,4.903,0.048,41764.79467
32107,28.15,29.01,4.907,0.077,41067.96892
32108,27.78,30.24,4.908,0.069,40454.25083
32109,27.35,35.41,4.91,0.084,39508.10211
32110,26.93,37.81,4.912,0.095,38670.63263
32111,26.67,41.58,4.908,0.073,37328.12431
32112,26.26,41.78,4.903,0.091,36452.29745
32113,26.22,41.61,4.904,0.073,35346.3263
32114,26.52,40.05,4.906,0.069,35269.61154
32115,26.81,36.91,4.905,0.073,34483.28524
32116,26.81,36.78,4.907,0.077,33888.74584
32117,26.91,35.65,4.905,0.088,33121.59822
32118,27.08,34.44,4.903,0.069,32757.20311
32119,27.3,32.71,4.907,0.084,32201.02109
32120,27.6,31.28,4.908,0.073,31593.69589
32121,27.67,31.58,4.908,0.066,31197.33629
32122,28.13,30.74,4.903,0.048,30577.22531
32123,27.9,31.04,4.905,0.077,29989.0788
32124,27.71,31.64,4.903,0.066,29803.68479
32125,27.5,31.54,4.907,0.088,29669.43396
32126,27.58,30.31,4.906,0.055,29547.96892
32127,27.51,31.38,4.904,0.062,29343.39623
32128,27.28,32.71,4.903,0.099,29228.32408
32129,27.15,34.91,4.907,0.095,29413.71809
32130,27.01,35.38,4.906,0.08,28998.1798
32131,27.05,34.98,4.905,0.073,28902.28635
32132,27.04,33.54,4.906,0.062,28736.07103
32133,27.07,32.18,4.907,0.088,28768.03552
32134,27.12,32.78,4.905,0.113,28723.28524
32135,26.96,32.81,4.907,0.077,28908.67925
32136,26.99,32.61,4.908,0.08,29484.03996
32137,26.89,34.98,4.905,0.099,29285.86016
32138,26.74,36.45,4.907,0.091,28972.60821
32139,26.69,37.15,4.909,0.102,28800.0
32140,26.49,38.25,4.907,0.066,28563.46282
32141,26.32,40.78,4.904,0.084,28052.03108
32142,26.05,42.91,4.906,0.048,27061.13208
32143,25.86,44.05,4.905,0.084,25533.22974
32144,25.76,46.11,4.905,0.084,24785.26082
32145,25.51,50.12,4.905,0.077,24171.54273
32146,25.2,53.02,4.902,0.095,23890.25527
32147,25.0,56.52,4.902,0.08,23583.39623
32148,24.72,58.32,4.904,0.102,24011.72031
32149,24.71,58.05,4.903,0.106,24388.90122
32150,24.98,55.32,4.903,0.263,24459.22309
32151,25.33,51.48,4.902,1.137,24810.83241
32152,25.04,55.78,4.902,3.728,24778.86792
32153,24.75,56.62,4.901,12.38,25162.44173
32154,24.62,58.75,4.905,25.42,25961.55383
32155,24.45,60.49,4.901,46.11,26441.02109
32156,24.34,62.19,4.901,78.7,26856.55938
32157,24.26,63.82,4.901,100.2,27387.16981
32158,24.22,65.39,4.9,83.5,27924.17314
32159,24.26,66.56,4.901,94.0,28339.71143
32160,24.23,67.36,4.904,101.2,29285.86016
32161,24.23,67.42,4.903,93.7,29854.82797
32162,24.41,66.52,4.903,146.7,30564.43951
32163,24.62,66.19,4.903,228.3,30979.9778
32164,24.74,65.55,4.904,291.1,31472.23085
32165,25.15,63.92,4.905,372.0,32156.27081
32166,25.49,61.09,4.905,354.6,32622.95228
32167,25.6,60.99,4.9,421.9,33326.17092
32168,25.8,60.65,4.902,430.8,34182.81909
32169,26.0,60.42,4.902,499.2,34988.32408
32170,26.24,60.05,4.902,557.7,35589.25638
32171,26.49,57.32,4.903,542.6,35985.61598
32172,26.71,56.29,4.902,487.6,36247.72475
32173,26.87,54.58,4.903,299.8,36426.72586
32174,27.28,51.65,4.903,581.6,36701.62042
32175,28.03,46.78,4.903,633.7,37321.73141
32176,28.66,42.75,4.902,548.7,37404.83907
32177,28.71,39.88,4.904,388.2,37679.73363
32178,28.58,40.45,4.904,288.3,38056.91454
32179,28.56,41.45,4.903,296.3,38472.45283
32180,28.58,41.55,4.903,241.8,38996.67037
32181,28.81,40.91,4.903,226.3,39054.20644
32182,29.24,40.01,4.904,501.1,39309.92231
32183,30.11,37.68,4.902,799.0,39405.81576
32184,30.37,35.51,4.902,810.0,39265.17203
32185,30.75,32.74,4.904,863.0,39584.81687
32186,30.94,29.54,4.904,883.0,39642.35294
32187,31.09,27.68,4.906,874.0,39623.17425
32188,31.11,26.98,4.904,872.0,39329.101
32189,31.22,26.18,4.905,889.0,39597.60266
32190,31.37,24.97,4.903,882.0,39840.53274
32191,31.47,24.54,4.903,891.0,39725.4606
32192,31.52,23.91,4.904,797.0,39955.60488
32193,31.46,23.67,4.906,831.0,39757.42508
32194,31.76,22.57,4.904,824.0,39834.13984
32195,32.11,22.27,4.904,841.0,39987.56937
32196,32.01,21.17,4.906,834.0,39437.78024
32197,31.82,20.04,4.905,833.0,39405.81576
32198,31.9,19.74,4.904,828.0,39041.42064
32199,31.83,18.37,4.904,812.0,38811.27636
32200,31.92,17.67,4.906,795.0,38670.63263
32201,31.9,17.11,4.908,786.0,38670.63263
32202,31.99,15.77,4.905,774.0,38574.73918
32203,31.83,16.01,4.906,732.0,38184.77248
32204,31.8,16.04,4.907,713.0,38012.16426
32205,31.85,16.01,4.903,694.0,38044.12875
32206,31.58,18.44,4.903,663.9,38031.34295
32207,31.54,18.07,4.903,662.6,37756.44839
32208,31.6,14.57,4.904,644.0,37571.05438
32209,31.63,14.44,4.904,604.6,37583.84018
32210,31.58,16.31,4.904,603.4,37219.44506
32211,31.44,15.14,4.904,555.1,37174.69478
32212,31.31,15.61,4.906,518.2,37257.80244
32213,31.26,14.04,4.905,484.7,37097.98002
32214,31.07,14.14,4.904,454.2,37040.44395
32215,30.98,14.24,4.905,433.8,37066.01554
32216,30.82,14.44,4.903,375.9,37078.80133
32217,30.61,14.77,4.905,306.4,36989.30078
32218,30.53,16.27,4.903,299.5,37328.12431
32219,30.43,15.84,4.904,316.9,37014.87236
32220,30.31,16.01,4.905,268.3,36906.19312
32221,30.19,16.51,4.903,293.1,36925.37181
32222,30.09,16.67,4.903,284.8,37289.76693
32223,30.01,17.47,4.905,223.0,37558.26859
32224,29.69,18.44,4.905,156.8,37999.37847
32225,29.33,19.41,4.905,111.5,38868.81243
32226,29.15,20.24,4.908,100.8,40019.53385
32227,28.98,21.21,4.907,119.3,42416.87014
32228,28.71,22.27,4.907,110.0,46163.10766
32229,28.41,24.11,4.906,90.2,47895.58269
32230,28.15,25.44,4.906,65.14,49103.84018
32231,27.85,26.34,4.907,38.1,49410.69922
32232,27.47,28.48,4.903,10.0,49691.98668
32233,27.07,29.38,4.909,1.766,49743.12986
32234,26.83,29.51,4.908,0.556,49519.37847
32235,26.7,29.44,4.908,0.106,49231.69811
32236,26.55,29.74,4.908,0.069,48924.83907
32237,26.33,31.48,4.909,0.077,48432.58602
32238,25.91,36.48,4.904,0.099,48093.76249
32239,25.53,38.18,4.906,0.099,48259.9778
32240,25.4,38.71,4.909,0.088,47914.76138
32241,25.27,39.35,4.905,0.084,47518.40178
32242,25.11,41.01,4.908,0.117,47333.00777
32243,24.84,42.78,4.907,0.117,46847.14761
32244,24.59,44.05,4.902,0.08,46175.89345
32245,24.35,45.42,4.903,0.091,45926.57048
32246,24.2,46.98,4.907,0.091,45242.53052
32247,24.2,46.98,4.904,0.102,44385.88235
32248,24.08,49.22,4.904,0.091,43791.34295
32249,23.97,51.85,4.907,0.084,43062.55272
32250,23.84,54.08,4.902,0.099,42078.04661
32251,23.76,56.32,4.901,0.121,41553.82908
32252,23.64,58.65,4.903,0.113,40844.21754
32253,23.49,60.29,4.904,0.106,39898.06881
32254,23.28,60.49,4.904,0.095,39175.67148
32255,23.29,60.12,4.901,0.08,38581.13208
32256,23.4,60.39,4.9,0.11,37756.44839
32257,23.38,59.62,4.902,0.091,36957.33629
32258,23.27,60.75,4.903,0.099,36113.47392
32259,23.25,60.32,4.903,0.069,35314.36182
32260,23.14,61.52,4.903,0.088,34668.67925
32261,23.02,62.69,4.901,0.066,33824.81687
32262,22.98,62.62,4.9,0.121,33633.02997
32263,23.02,61.85,4.902,0.095,33025.70477
32264,23.03,62.25,4.903,0.088,32552.63041
32265,23.0,63.02,4.902,0.099,32156.27081
32266,22.97,63.52,4.901,0.095,31932.51942
32267,22.87,64.92,4.903,0.095,31331.58713
32268,22.75,65.12,4.9,0.073,30922.44173
32269,22.77,63.85,4.902,0.106,30468.54606
32270,22.94,60.09,4.903,0.099,30257.58047
32271,22.84,59.92,4.901,0.091,30072.18646
32272,22.83,59.22,4.903,0.066,29586.3263
32273,23.06,53.88,4.904,0.11,29656.64817
32274,23.46,48.98,4.903,0.088,29573.54051
32275,23.31,51.35,4.903,0.113,29567.14761
32276,23.0,52.35,4.902,0.106,29432.89678
32277,23.13,51.68,4.903,0.084,29062.10877
32278,23.13,49.22,4.905,0.11,29042.93008
32279,22.82,49.95,4.903,0.117,29081.28746
32280,22.7,51.55,4.902,0.091,29797.2919
32281,22.66,51.95,4.903,0.124,29650.25527
32282,22.69,50.28,4.901,0.11,28544.28413
32283,22.65,49.55,4.903,0.102,25367.01443
32284,22.57,49.58,4.904,0.102,24919.51165
32285,22.65,48.45,4.904,0.077,24561.50943
32286,22.56,48.48,4.904,0.102,25443.72919
32287,22.56,47.78,4.904,0.099,24516.75916
32288,22.55,47.45,4.903,0.117,24145.97114
32289,22.48,47.72,4.904,0.088,23730.43285
32290,22.21,49.75,4.903,0.102,23819.93341
32291,21.65,52.35,4.905,0.106,23679.28968
32292,21.58,51.75,4.904,0.113,23685.68257
32293,21.72,51.65,4.905,0.15,23845.50499
32294,21.62,51.15,4.902,0.665,23909.43396
32295,21.51,50.38,4.903,2.914,23941.39845
32296,21.49,48.95,4.902,12.84,24056.47059
32297,21.36,49.35,4.901,37.4,24133.18535
32298,21.46,49.38,4.906,62.38,24491.18757
32299,21.67,48.15,4.904,90.3,24887.54717
32300,21.71,48.72,4.902,118.9,25117.69145
32301,21.92,48.95,4.902,149.0,25507.65816
32302,22.13,49.48,4.902,180.0,25756.98113
32303,22.33,50.88,4.903,211.0,26242.84129
32304,22.58,50.42,4.902,244.2,26952.45283
32305,22.82,50.22,4.903,277.9,27438.31299
32306,23.14,49.18,4.903,311.9,28243.81798
32307,23.4,48.28,4.903,345.0,28927.85794
32308,23.7,49.42,4.903,376.6,29260.28857
32309,23.87,49.78,4.903,409.3,29547.96892
32310,23.93,49.05,4.904,442.9,30072.18646
32311,24.04,48.82,4.902,475.2,30743.44062
32312,24.29,48.25,4.906,507.6,31299.62264
32313,24.66,46.15,4.904,537.5,31945.30522
32314,24.69,44.98,4.902,564.7,32661.30966
32315,24.83,45.48,4.904,592.0,33268.63485
32316,25.03,45.22,4.902,622.1,33812.03108
32317,25.14,44.51,4.905,648.7,34611.14317
32318,25.53,44.38,4.903,673.1,35282.39734
32319,25.73,43.01,4.904,696.6,35544.5061
32320,25.91,43.91,4.903,717.0,36196.58158
32321,26.0,42.48,4.904,736.0,36554.5838
32322,26.24,41.55,4.903,755.0,36823.08546
32323,26.47,41.15,4.902,776.0,37264.19534
32324,27.16,38.41,4.904,796.0,37615.80466
32325,27.4,37.38,4.903,800.0,37794.80577
32326,27.75,35.51,4.903,837.0,38216.73696
32327,27.61,35.15,4.903,843.0,38235.91565
32328,27.84,33.75,4.903,842.0,38133.6293
32329,27.89,35.91,4.903,844.0,38159.20089
32330,28.13,37.92,4.905,851.0,38344.59489
32331,27.97,39.18,4.904,856.0,38402.13097
32332,27.96,40.42,4.904,868.0,38082.48613
32333,28.12,40.29,4.904,842.0,37897.09212
32334,28.24,39.82,4.902,888.0,38331.8091
32335,28.37,38.59,4.904,846.0,38350.98779
32336,28.8,33.78,4.903,864.0,38606.70366
32337,28.75,34.55,4.903,852.0,38414.91676
32338,28.64,34.85,4.904,793.0,38421.30966
32339,28.79,33.51,4.903,880.0,37922.66371
32340,28.71,35.28,4.905,844.0,37858.73474
32341,28.49,35.45,4.904,784.0,37782.01998
32342,28.48,36.95,4.905,800.0,37551.87569
32343,28.28,37.25,4.905,788.0,37283.37403
32344,28.05,37.51,4.904,853.0,37117.15871
32345,28.11,37.48,4.905,793.0,36829.47836
32346,28.05,37.51,4.903,677.2,37066.01554
32347,27.93,37.91,4.904,644.2,36739.9778
32348,27.88,37.41,4.903,703.0,36452.29745
32349,28.22,36.98,4.903,744.0,36292.47503
32350,27.87,36.88,4.904,694.6,36222.15316
32351,27.99,34.68,4.905,680.3,36004.79467
32352,27.67,34.91,4.903,594.3,35972.83019
32353,27.49,34.81,4.904,484.1,35691.54273
32354,27.29,33.61,4.903,574.3,35531.72031
32355,27.17,32.64,4.903,635.9,35742.6859
32356,27.01,31.78,4.904,511.8,35876.93674
32357,26.85,32.28,4.904,465.2,35806.61487
32358,26.79,32.55,4.905,472.8,35455.00555
32359,26.79,32.81,4.905,468.4,35423.04107
32360,26.65,33.18,4.905,445.6,35729.90011
32361,26.42,33.18,4.905,377.8,35614.82797
32362,26.17,33.95,4.903,399.3,35614.82797
32363,26.09,33.75,4.903,347.2,35646.79245
32364,25.82,34.91,4.905,272.9,35602.04218
32365,25.61,36.58,4.904,288.6,35800.22198
32366,25.34,39.48,4.904,262.7,36241.33185
32367,24.86,41.25,4.902,234.0,36497.04772
32368,24.78,41.65,4.903,173.4,36880.62153
32369,24.54,42.81,4.903,149.9,37475.16093
32370,24.33,43.68,4.904,169.3,38600.31077
32371,24.19,45.05,4.903,139.2,40780.28857
32372,23.86,46.08,4.904,94.8,44654.38402
32373,23.64,46.32,4.903,75.6,46329.32297
32374,23.46,46.78,4.903,53.43,47096.47059
32375,23.31,47.58,4.903,30.33,47518.40178
32376,23.03,49.22,4.902,8.84,47524.79467
32377,22.81,50.28,4.902,4.325,47646.25971
32378,22.61,51.02,4.904,2.124,47588.72364
32379,22.53,51.12,4.906,0.23,47441.68701
32380,22.4,50.82,4.906,0.084,47524.79467
32381,22.23,50.82,4.906,0.091,47543.97336
32382,22.02,51.58,4.902,0.08,47454.47281
32383,21.84,52.32,4.902,0.066,47192.36404
32384,21.7,52.62,4.904,0.058,46866.3263
32385,21.81,51.85,4.903,0.099,46732.07547
32386,21.77,51.85,4.905,0.117,46278.1798
32387,21.61,52.18,4.904,0.084,45952.14206
32388,21.6,52.15,4.901,0.08,45427.92453
32389,21.49,51.45,4.905,0.08,45082.7081
32390,21.13,52.02,4.905,0.099,44430.63263
32391,21.01,52.18,4.903,0.113,43676.27081
32392,21.03,51.38,4.905,0.08,42979.44506
32393,20.83,52.75,4.905,0.106,42110.0111
32394,20.71,52.58,4.899,0.088,41074.36182
32395,20.75,51.42,4.903,0.066,40435.07214
32396,20.74,51.08,4.905,0.088,39418.60155
32397,20.5,52.25,4.903,0.088,38555.56049
32398,20.38,53.48,4.906,0.128,37526.30411
32399,20.3,54.95,4.902,0.091,36784.72808
32400,20.22,55.79,4.9,0.102,35908.90122
32401,20.14,55.85,4.902,0.099,35333.54051
32402,20.02,58.09,4.903,0.084,34700.64373
32403,19.76,58.72,4.902,0.095,34029.38957
32404,19.93,57.45,4.903,0.091,33460.42175
32405,20.01,56.05,4.905,0.091,32865.88235
32406,19.67,59.52,4.902,0.106,32296.91454
32407,19.59,60.22,4.902,0.084,31766.30411
32408,19.3,58.82,4.903,0.128,31401.90899
32409,19.4,57.22,4.903,0.106,30864.90566
32410,19.46,58.05,4.903,0.121,30417.40289
32411,19.34,59.59,4.905,0.095,30200.0444
32412,19.33,60.42,4.902,0.102,29746.14872
32413,19.61,62.32,4.904,0.113,29445.68257
32414,19.63,61.89,4.902,0.095,29196.3596
32415,19.82,57.69,4.904,0.099,29119.64484
32416,19.9,58.99,4.903,0.102,28908.67925
32417,19.56,57.99,4.905,0.102,28710.49945
32418,19.57,57.79,4.902,0.088,28652.96337
32419,19.72,57.15,4.905,0.091,28729.67814
32420,19.79,51.98,4.903,0.102,28614.60599
32421,19.95,45.68,4.906,0.095,28576.24861
32422,20.09,44.88,4.904,0.091,28678.53496
32423,20.0,44.81,4.906,0.088,28736.07103
32424,19.83,46.18,4.903,0.106,29196.3596
32425,19.76,45.78,4.906,0.106,28927.85794
32426,19.87,43.68,4.904,0.106,28659.35627
32427,19.81,46.82,4.906,0.106,28435.60488
32428,19.71,46.88,4.904,0.121,28199.0677
32429,19.45,47.75,4.906,0.099,27834.67259
32430,19.34,51.39,4.904,0.095,26824.59489
32431,19.24,53.19,4.905,0.106,25494.87236
32432,19.31,49.26,4.905,0.088,24651.00999
32433,19.61,44.05,4.909,0.08,24280.22198
32434,19.81,47.02,4.914,0.084,23749.61154
32435,19.97,44.72,4.91,0.135,23429.9667
32436,19.69,45.19,4.91,0.088,23334.07325
32437,19.9,45.75,4.908,0.11,23819.93341
32438,20.21,44.89,4.908,0.325,23922.21976
32439,20.09,42.12,4.909,1.558,23775.18313
32440,20.31,47.76,4.911,5.17,24145.97114
32441,20.23,48.02,4.91,19.18,24631.8313
32442,20.2,48.52,4.909,23.33,25188.01332
32443,20.24,46.22,4.909,33.43,25680.26637
32444,20.7,43.69,4.909,89.4,25993.51831
32445,21.01,41.65,4.91,126.6,26185.30522
32446,21.05,41.52,4.91,156.7,26818.202
32447,21.26,41.99,4.908,184.7,27112.27525
32448,21.56,40.95,4.906,190.2,27649.27858
32449,21.87,40.39,4.906,227.8,28211.8535
32450,22.0,42.89,4.908,262.5,29030.14428
32451,22.05,43.39,4.909,320.6,29611.89789
32452,22.32,47.49,4.908,353.0,29822.86349
32453,22.51,51.16,4.908,370.9,30430.18868
32454,22.7,51.96,4.908,418.8,31248.47947
32455,22.97,51.35,4.906,472.8,31695.98224
32456,23.31,50.59,4.909,492.4,32252.16426
32457,23.86,47.66,4.907,532.3,32961.7758
32458,24.27,47.69,4.909,565.1,33537.13651
32459,24.89,46.75,4.908,562.8,34285.10544
32460,24.98,48.49,4.908,617.0,34790.14428
32461,25.0,48.39,4.906,675.3,35672.36404
32462,25.08,47.66,4.909,603.2,36624.90566
32463,25.21,47.32,4.904,587.4,36765.54939
32464,25.36,46.75,4.903,639.2,37308.94562
32465,25.66,45.32,4.904,719.0,37615.80466
32466,25.97,43.82,4.91,718.0,37909.87791
32467,26.28,41.35,4.91,769.0,38063.30744
32468,26.54,39.69,4.911,779.0,38990.27747
32469,26.61,38.69,4.912,804.0,39309.92231
32470,26.6,39.92,4.911,826.0,38990.27747
32471,26.77,40.12,4.911,839.0,39341.88679
32472,26.86,39.59,4.908,854.0,39047.81354
32473,27.03,39.09,4.908,846.0,39456.95893
32474,26.98,40.29,4.909,835.0,39853.31853
32475,27.25,39.75,4.908,850.0,39949.21199
32476,27.3,40.22,4.91,844.0,39981.17647
32477,27.42,40.05,4.908,848.0,39930.0333
32478,27.56,39.19,4.909,853.0,40089.85572
32479,27.73,38.92,4.908,856.0,40479.82242
32480,27.74,39.25,4.908,856.0,39872.49723
32481,27.78,39.29,4.909,834.0,40064.28413
32482,27.89,40.82,4.909,843.0,39655.13873
32483,27.94,41.25,4.908,834.0,39680.71032
32484,28.12,41.15,4.909,848.0,39699.88901
32485,28.22,41.39,4.911,840.0,39399.42286
32486,28.36,38.92,4.91,814.0,39060.59933
32487,28.43,39.05,4.907,792.0,39022.24195
32488,28.27,38.05,4.908,801.0,38900.77691
32489,28.41,37.22,4.909,745.0,38824.06215
32490,28.34,37.05,4.906,780.0,38453.27414
32491,28.32,38.59,4.91,660.1,38824.06215
32492,28.26,37.55,4.909,628.5,38753.74029
32493,28.05,39.25,4.913,605.2,38625.88235
32494,28.24,37.79,4.91,644.7,38306.23751
32495,28.49,35.62,4.909,731.0,37961.02109
32496,28.36,32.75,4.909,589.9,37468.76804
32497,28.25,31.82,4.909,601.1,37334.5172
32498,28.27,30.68,4.908,434.7,37392.05327
32499,28.11,31.35,4.909,447.6,37161.90899
32500,28.06,34.62,4.908,519.1,37206.65927
32501,28.05,35.99,4.91,524.8,37059.62264
32502,27.83,39.12,4.912,518.6,37289.76693
32503,27.52,39.19,4.911,500.1,37443.19645
32504,27.15,39.92,4.908,471.1,37743.6626
32505,26.86,39.75,4.908,301.3,37660.55494
32506,26.83,39.49,4.906,427.8,37430.41065
32507,26.69,38.39,4.908,384.0,37455.98224
32508,26.53,38.32,4.912,334.2,37443.19645
