,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows
42665,17.01,84.6,4.914,0.055
42666,17.06,85.0,4.916,0.059
42667,17.16,85.3,4.915,0.124
42668,17.13,85.1,4.915,0.72
42669,17.19,85.9,4.913,2.676
42670,17.52,86.1,4.914,9.81
42671,17.45,86.3,4.913,22.4
42672,17.32,86.9,4.915,29.59
42673,17.44,87.1,4.914,33.7
42674,17.5,87.3,4.914,33.36
42675,17.77,87.6,4.918,33.79
42676,18.12,87.4,4.913,51.07
42677,18.36,86.7,4.915,126.1
42678,18.82,85.4,4.915,228.3
42679,19.36,83.9,4.913,214.4
42680,19.64,81.4,4.913,169.7
42681,19.87,79.5,4.914,176.3
42682,20.12,78.4,4.915,140.1
42683,20.31,77.9,4.915,110.5
42684,20.43,76.0,4.917,92.4
42685,20.42,75.0,4.918,110.5
42686,20.61,73.7,4.919,107.2
42687,20.67,73.1,4.917,75.4
42688,20.72,71.4,4.919,63.6
42689,20.65,72.1,4.919,70.1
42690,20.58,73.8,4.918,81.1
42691,20.44,75.1,4.917,117.7
42692,20.37,76.3,4.92,216.7
42693,20.32,76.9,4.917,298.4
42694,20.53,76.8,4.916,282.3
42695,20.78,75.8,4.916,328.9
42696,20.92,74.8,4.916,341.7
42697,21.06,73.7,4.918,364.5
42698,21.31,72.2,4.918,421.2
42699,21.31,71.1,4.921,479.6
42700,21.5,71.8,4.925,506.8
42701,21.43,71.6,4.925,426.5
42702,21.48,71.9,4.922,348.3
42703,21.68,72.4,4.921,613.8
42704,21.54,70.4,4.927,393.3
42705,21.58,68.88,4.923,694.0
42706,21.74,66.38,4.925,448.4
42707,21.68,64.24,4.926,549.1
42708,21.84,63.21,4.924,712.0
42709,22.12,61.64,4.924,678.1
42710,22.21,61.14,4.925,581.6
42711,22.23,60.67,4.924,450.2
42712,21.88,62.17,4.923,245.6
42713,21.54,63.64,4.924,222.3
42714,21.54,64.27,4.923,234.2
42715,21.47,64.51,4.92,237.7
42716,21.57,64.18,4.922,419.1
42717,21.61,64.01,4.927,279.8
42718,21.53,64.21,4.921,219.2
42719,21.42,66.14,4.92,199.0
42720,21.34,66.71,4.921,158.6
42721,21.29,67.11,4.922,172.4
42722,21.31,66.84,4.921,176.5
42723,21.41,65.74,4.921,185.5
42724,21.36,66.34,4.921,122.4
42725,21.23,66.14,4.921,106.5
42726,21.13,64.17,4.927,82.3
42727,21.08,63.94,4.925,71.4
42728,21.06,64.7,4.919,89.7
42729,21.07,65.2,4.917,70.4
42730,21.09,65.64,4.917,57.62
42731,21.12,65.5,4.919,48.4
42732,21.17,65.7,4.924,36.66
42733,21.17,66.51,4.92,15.05
42734,21.1,67.47,4.92,6.154
42735,21.03,68.54,4.924,1.996
42736,20.97,71.2,4.922,0.581
42737,20.76,72.7,4.919,0.099
42738,20.66,73.8,4.921,0.062
42739,20.63,74.4,4.919,0.055
42740,20.58,74.4,4.921,0.062
42741,20.56,74.5,4.918,0.04
42742,20.5,74.9,4.917,0.073
42743,20.44,75.6,4.92,0.029
42744,20.34,76.6,4.914,0.059
42745,20.29,77.1,4.918,0.059
42746,20.26,77.3,4.92,0.066
42747,20.25,77.6,4.918,0.066
42748,20.2,77.9,4.92,0.055
42749,20.14,77.9,4.92,0.044
42750,20.12,78.4,4.914,0.037
42751,20.05,79.1,4.916,0.04
42752,19.98,79.5,4.918,0.048
42753,19.95,79.7,4.918,0.062
42754,19.99,79.9,4.919,0.066
42755,19.96,79.9,4.92,0.059
42756,20.0,79.0,4.914,0.051
42757,20.16,78.1,4.918,0.066
42758,20.13,78.3,4.921,0.059
42759,20.09,78.3,4.917,0.022
42760,20.06,78.4,4.922,0.08
42761,20.05,78.4,4.921,0.044
42762,20.12,78.4,4.914,0.051
42763,20.12,78.5,4.919,0.08
42764,20.13,78.8,4.918,0.069
42765,20.14,79.2,4.918,0.026
42766,20.13,79.4,4.92,0.069
42767,19.94,79.8,4.923,0.069
42768,19.87,80.6,4.915,0.044
42769,19.9,81.0,4.916,0.048
42770,19.79,81.1,4.916,0.037
42771,19.49,81.4,4.915,0.037
42772,19.28,82.0,4.918,0.066
42773,19.09,82.9,4.919,0.044
42774,18.89,83.7,4.914,0.066
42775,18.76,84.4,4.916,0.062
42776,18.77,84.6,4.917,0.08
42777,18.74,85.1,4.915,0.051
42778,18.71,85.5,4.914,0.066
42779,18.58,85.9,4.915,0.08
42780,18.54,86.2,4.914,0.066
42781,18.37,86.8,4.912,0.044
42782,18.23,87.1,4.916,0.077
42783,18.2,87.4,4.913,0.04
42784,18.15,87.6,4.916,0.062
42785,18.1,88.0,4.917,0.059
42786,18.06,88.1,4.913,0.059
42787,18.03,88.3,4.914,0.055
42788,18.01,88.4,4.914,0.062
42789,18.05,88.6,4.913,0.088
42790,18.05,88.7,4.912,0.048
42791,18.03,88.8,4.914,0.055
42792,17.98,88.9,4.912,0.062
42793,17.95,89.0,4.916,0.059
42794,18.01,89.1,4.912,0.048
42795,17.99,89.2,4.913,0.055
42796,18.0,89.3,4.91,0.037
42797,18.07,89.5,4.911,0.029
42798,18.21,89.5,4.912,0.048
42799,18.28,89.5,4.912,0.051
42800,18.21,89.7,4.921,0.084
42801,18.14,90.0,4.917,0.077
42802,18.15,90.1,4.919,0.073
42803,18.11,90.3,4.916,0.084
42804,18.06,90.6,4.918,0.08
42805,17.95,90.6,4.92,0.073
42806,17.95,90.9,4.92,0.077
42807,17.97,90.8,4.935,0.08
42808,18.0,91.0,4.976,0.051
42809,17.97,91.1,4.988,0.066
42810,18.0,91.0,4.988,0.059
42811,17.99,91.0,4.94,0.088
42812,18.04,91.1,4.93,0.34
42813,18.05,91.1,4.924,1.122
42814,18.04,91.1,4.924,3.126
42815,18.05,91.2,4.941,10.76
42816,18.1,91.2,5.402,8.96
42817,18.12,91.3,6.325,36.76
42818,18.2,91.5,5.817,46.11
42819,18.23,91.4,6.483,24.86
42820,18.31,91.5,5.375,46.69
42821,18.45,91.6,6.2,81.1
42822,18.56,91.6,5.69,123.2
42823,18.76,91.9,4.953,211.7
42824,18.92,91.9,4.958,234.6
42825,19.13,91.7,4.922,186.4
42826,19.32,92.0,4.922,221.4
42827,19.56,91.7,4.92,179.1
42828,19.42,91.2,4.917,68.46
42829,19.42,91.6,4.924,194.7
42830,19.86,91.8,4.926,492.0
42831,20.57,90.1,4.935,334.8
42832,21.32,86.3,4.917,409.7
42833,21.84,82.8,4.922,353.1
42834,21.86,82.5,4.917,586.4
42835,22.65,78.5,4.917,615.9
42836,22.7,69.85,4.92,266.2
42837,22.46,69.95,4.917,144.3
42838,22.56,69.68,4.916,114.0
42839,22.73,67.54,4.921,182.3
42840,22.83,67.38,4.917,320.6
42841,23.11,65.04,4.926,309.9
42842,23.24,63.48,4.923,398.3
42843,23.22,64.34,4.923,422.7
42844,23.66,63.21,4.928,704.0
42845,23.6,62.24,4.925,246.0
42846,22.73,69.41,4.918,104.8
42847,21.8,74.4,4.919,144.8
42848,21.21,78.0,4.917,144.8
42849,20.8,80.9,4.916,249.6
42850,20.73,81.7,4.914,201.8
42851,20.66,82.3,4.915,224.2
42852,20.72,83.0,3.649,127.8
42853,20.76,83.7,0.082,121.6
42854,20.72,83.8,0.081,140.9
42855,20.72,84.0,0.081,115.5
42856,20.88,83.9,0.08,112.4
42857,21.06,83.5,0.08,108.6
42858,21.34,81.2,0.081,74.4
42859,21.49,78.7,0.08,77.2
42860,21.23,78.7,0.083,45.4
42861,20.67,80.6,0.08,109.4
42862,20.64,81.0,0.081,33.14
42863,20.79,79.8,0.08,79.4
42864,20.8,80.7,0.082,132.4
42865,20.78,81.3,0.082,183.1
42866,20.84,81.7,0.08,116.8
42867,21.05,82.2,0.081,98.4
42868,21.09,83.0,0.081,102.4
42869,21.3,83.2,0.079,136.0
42870,21.16,82.4,0.08,86.1
42871,21.34,81.7,0.081,62.93
42872,21.47,80.1,0.082,70.6
42873,21.69,78.4,0.08,67.37
42874,21.76,77.0,0.083,57.72
42875,21.82,76.1,0.084,25.47
42876,21.77,74.9,0.081,10.03
42877,21.74,73.9,0.084,7.6
42878,21.72,72.5,0.083,3.718
42879,21.98,67.97,0.084,1.569
42880,21.98,66.1,0.083,1.042
42881,21.99,65.37,0.086,0.128
42882,21.87,66.2,0.084,0.08
42883,21.89,65.4,0.085,0.051
42884,21.87,65.33,0.083,0.051
42885,21.88,65.47,0.085,0.088
42886,21.7,67.27,0.083,0.044
42887,21.46,68.77,0.083,0.055
42888,21.14,70.6,0.081,0.037
42889,21.0,71.0,0.084,0.073
42890,20.98,70.8,0.082,0.059
42891,20.93,71.1,0.084,0.066
42892,20.9,70.9,0.085,0.08
42893,20.96,70.6,0.082,0.066
42894,20.8,71.1,0.082,0.059
42895,20.75,70.9,0.082,0.066
42896,20.86,70.6,0.083,0.048
42897,20.93,68.67,0.081,0.062
42898,20.94,68.27,0.081,0.069
42899,20.94,67.7,0.084,0.069
42900,20.91,67.73,0.084,0.073
42901,20.81,68.53,0.082,0.069
42902,20.68,69.67,0.081,0.059
42903,20.64,69.57,0.079,0.077
42904,20.71,69.53,0.084,0.059
42905,20.58,69.67,0.084,0.069
42906,20.62,69.67,0.083,0.051
42907,20.71,69.3,0.083,0.069
42908,20.66,68.97,0.082,0.051
42909,20.72,68.3,0.082,0.048
42910,20.71,67.9,0.083,0.073
42911,20.83,67.23,0.084,0.059
42912,20.82,66.7,0.083,0.059
42913,20.72,66.77,0.082,0.051
42914,20.81,65.83,0.084,0.048
42915,20.7,66.63,0.081,0.066
42916,20.61,66.73,0.082,0.08
42917,20.73,66.03,0.086,0.044
42918,20.81,65.4,0.087,0.059
42919,20.87,65.27,0.083,0.066
42920,21.0,63.73,0.088,0.073
42921,20.88,63.93,0.087,0.073
42922,20.82,64.03,0.084,0.059
42923,20.86,64.13,0.082,0.033
42924,20.83,64.17,0.084,0.04
42925,20.73,65.6,0.085,0.055
42926,20.63,66.47,0.084,0.037
42927,20.85,66.27,0.086,0.037
42928,20.89,64.17,0.085,0.037
42929,21.11,63.57,0.084,0.044
42930,20.88,64.9,0.084,0.048
42931,20.68,65.33,0.085,0.088
42932,21.07,63.77,0.086,0.066
42933,20.98,62.4,0.082,0.04
42934,20.89,62.6,0.086,0.04
42935,20.84,64.0,0.085,0.08
42936,20.67,64.5,0.084,0.033
42937,20.78,64.67,0.083,0.062
42938,21.31,60.73,0.081,0.048
42939,21.56,58.5,0.082,0.04
42940,21.19,61.87,0.086,0.055
42941,20.77,62.83,0.084,0.062
42942,20.72,62.93,0.083,0.048
42943,20.66,63.03,0.081,0.029
42944,20.52,64.0,0.087,0.037
42945,20.44,64.04,0.088,0.04
42946,20.29,64.74,0.083,0.048
42947,20.54,63.74,0.087,0.033
42948,20.31,63.7,0.078,0.055
42949,20.26,64.34,0.087,0.069
42950,20.15,64.98,0.081,0.059
42951,20.25,64.24,0.084,0.055
42952,20.31,63.57,0.087,0.055
42953,20.66,63.04,0.083,0.044
42954,20.7,61.51,0.082,0.062
42955,21.01,59.81,0.086,0.113
42956,20.89,60.01,0.086,0.739
42957,20.51,61.11,0.083,4.179
42958,20.81,60.67,0.088,8.06
42959,21.13,58.41,0.085,10.4
42960,21.23,57.97,0.083,37.37
42961,21.22,57.94,0.085,45.88
42962,21.25,58.1,0.084,120.9
42963,21.64,55.3,0.083,155.0
42964,21.74,55.2,0.087,185.2
42965,21.53,57.04,0.082,209.7
42966,21.54,57.27,0.086,243.9
42967,21.52,57.47,0.082,133.1
42968,21.38,58.64,0.087,97.9
42969,21.37,58.57,0.086,49.29
42970,21.52,56.07,0.084,32.02
42971,21.13,59.87,0.084,38.27
42972,20.63,63.41,0.082,35.88
42973,20.33,65.31,0.086,63.16
42974,20.15,66.31,0.086,87.4
42975,20.19,66.44,0.085,125.6
42976,20.33,65.58,0.084,133.9
42977,20.39,66.38,0.082,133.9
42978,20.39,66.48,0.085,142.2
42979,20.52,65.91,0.084,205.2
42980,20.87,65.81,0.083,200.2
42981,21.11,63.68,0.085,208.1
42982,21.28,62.21,0.085,124.9
42983,20.7,66.28,0.086,122.7
42984,20.15,70.5,0.082,291.7
42985,20.1,71.2,0.082,472.7
42986,20.18,71.8,0.082,391.1
42987,20.02,73.5,0.082,458.2
42988,20.12,73.6,0.082,560.4
42989,20.49,72.6,0.082,449.1
42990,20.7,72.5,0.083,710.0
42991,20.89,72.7,0.082,477.8
42992,20.51,70.9,0.083,194.1
42993,20.49,71.5,0.082,125.7
42994,20.19,74.0,0.08,127.2
42995,19.84,74.3,0.082,146.2
42996,19.32,76.4,0.08,108.7
42997,18.63,78.3,0.081,76.4
42998,18.12,80.8,0.082,77.2
42999,17.71,82.0,0.082,90.1
43000,17.48,83.0,0.08,93.7
43001,17.24,84.0,0.078,61.75
43002,16.93,84.8,0.083,104.8
43003,16.92,85.9,0.079,142.8
43004,16.92,86.9,0.084,144.6
43005,16.8,87.5,0.082,94.1
43006,16.72,88.1,0.082,90.7
43007,16.6,88.5,0.084,82.5
43008,16.51,88.8,0.087,84.1
43009,16.41,88.8,0.083,59.09
43010,16.32,89.2,0.082,50.93
43011,16.4,89.1,0.08,53.04
43012,16.29,88.9,0.082,82.3
43013,16.37,89.1,0.083,43.17
43014,16.21,88.8,0.085,35.37
43015,16.24,88.8,0.085,32.09
43016,16.4,88.7,0.083,25.54
43017,16.39,88.2,0.084,19.09
43018,16.64,88.0,0.083,18.76
43019,16.88,87.2,0.083,17.03
43020,17.09,86.3,0.083,16.07
43021,17.31,85.0,0.085,8.3
43022,17.45,83.7,0.082,4.435
43023,17.62,82.5,0.086,1.624
43024,17.69,80.9,0.088,0.369
43025,17.73,80.3,0.085,0.117
43026,17.76,79.9,0.082,0.069
43027,17.75,80.1,0.082,0.095
43028,17.71,80.6,0.085,0.08
43029,17.62,80.3,0.082,0.069
43030,17.94,78.2,0.082,0.077
43031,18.15,74.8,0.081,0.066
43032,18.14,73.9,0.079,0.095
43033,18.31,72.8,0.082,0.073
43034,18.98,66.71,0.079,0.077
43035,19.31,62.4,0.081,0.08
43036,19.38,61.74,0.082,0.08
43037,19.18,65.61,0.083,0.102
43038,18.51,68.88,0.081,0.066
43039,18.29,69.98,0.082,0.088
43040,18.93,67.81,0.083,0.055
43041,19.12,65.27,0.083,0.084
43042,19.29,64.81,0.083,0.077
43043,18.6,68.08,0.083,0.073
43044,18.32,69.58,0.083,0.073
43045,18.1,70.7,0.083,0.066
43046,18.19,70.4,0.084,0.073
43047,18.22,70.1,0.081,0.084
43048,18.47,69.01,0.082,0.069
43049,18.62,67.41,0.084,0.066
43050,18.53,67.31,0.086,0.066
43051,18.51,67.91,0.083,0.066
43052,18.38,68.38,0.085,0.055
43053,18.35,68.81,0.083,0.095
43054,18.27,69.24,0.086,0.059
43055,18.29,69.11,0.087,0.066
43056,18.26,69.58,0.084,0.059
43057,18.14,70.7,0.082,0.077
43058,18.02,71.0,0.087,0.048
43059,18.28,71.0,0.08,0.069
43060,18.23,69.88,0.08,0.055
43061,18.01,71.2,0.074,0.073
43062,17.85,71.8,0.073,0.073
43063,17.81,71.8,0.084,0.073
43064,18.01,71.0,0.085,0.059
43065,18.04,70.3,0.081,0.062
43066,17.99,70.1,0.081,0.077
43067,18.07,69.55,0.085,0.051
43068,18.13,68.98,0.087,0.062
43069,18.0,69.05,0.082,0.055
43070,17.7,69.91,0.083,0.069
43071,17.76,69.85,0.083,0.069
43072,17.79,68.81,0.084,0.059
43073,17.68,69.21,0.085,0.059
43074,17.62,69.25,0.085,0.048
43075,17.74,68.15,0.083,0.066
43076,17.81,67.68,0.085,0.073
43077,17.76,68.35,0.084,0.044
43078,17.72,69.25,0.086,0.091
43079,17.82,69.31,0.087,0.055
43080,17.79,69.18,0.084,0.051
43081,17.88,69.11,0.086,0.062
43082,17.83,68.81,0.081,0.048
43083,17.59,69.68,0.085,0.062
43084,17.43,70.0,0.08,0.029
43085,17.37,70.2,0.082,0.062
43086,16.98,71.9,0.081,0.062
43087,16.54,74.1,0.076,0.055
43088,16.82,74.6,0.081,0.048
43089,17.41,72.9,0.084,0.059
43090,17.6,70.7,0.083,0.077
43091,17.72,70.3,0.082,0.062
43092,17.94,69.21,0.086,0.059
43093,17.91,69.51,0.087,0.044
43094,17.83,70.3,0.083,0.048
43095,17.81,70.4,0.082,0.037
43096,18.06,67.24,0.082,0.033
43097,18.08,65.78,0.087,0.026
43098,17.93,68.21,0.082,0.044
43099,17.8,68.71,0.083,0.106
43100,17.7,69.65,0.074,0.373
43101,17.83,69.25,0.085,1.788
43102,17.99,67.88,0.085,4.074
43103,18.06,66.54,0.082,8.4
43104,18.06,66.24,0.083,14.38
43105,18.03,67.04,0.083,17.42
43106,17.91,67.54,0.086,26.67
43107,17.93,67.61,0.087,60.94
43108,18.01,67.28,0.084,111.8
43109,18.11,67.28,0.082,120.4
43110,18.23,66.78,3.375,154.6
43111,18.53,66.41,4.925,268.5
43112,18.92,65.24,4.921,327.8
43113,18.96,65.78,4.918,115.8
43114,18.5,67.65,4.923,92.0
43115,18.09,70.5,4.923,114.6
43116,18.04,72.2,4.916,101.7
43117,17.92,73.6,4.918,109.4
43118,17.8,74.2,4.92,144.3
43119,18.09,73.9,1.626,224.5
43120,18.53,73.1,2.248,278.2
43121,19.04,71.1,4.92,451.9
43122,19.37,67.75,4.925,202.8
43123,19.5,66.88,4.922,211.3
43124,19.67,66.58,4.921,198.7
43125,19.77,66.21,4.92,254.3
43126,19.94,65.81,4.925,262.3
43127,20.09,62.54,4.924,232.3
43128,20.14,60.61,4.922,256.7
43129,20.29,60.01,4.922,298.0
43130,20.41,59.81,4.921,567.7
43131,20.78,58.57,4.921,654.3
43132,21.02,57.5,4.925,618.6
43133,21.12,57.1,4.926,582.1
43134,21.22,57.04,4.925,299.6
43135,21.07,56.54,4.922,362.0
43136,21.22,56.37,4.925,506.7
43137,21.49,55.14,4.924,602.1
43138,21.56,54.77,4.916,272.3
43139,21.43,54.04,4.92,225.7
43140,21.4,53.27,4.921,289.8
43141,21.78,50.8,4.922,470.8
43142,21.96,49.93,4.923,362.4
43143,22.12,49.97,4.921,574.7
43144,22.37,49.57,4.925,560.3
43145,22.27,49.37,4.924,414.1
43146,22.21,49.57,4.917,493.2
43147,22.51,50.23,4.923,594.7
43148,22.59,51.3,4.921,276.7
43149,22.22,54.04,4.921,212.8
43150,22.03,55.04,4.918,183.4
43151,21.78,56.44,4.921,141.7
43152,21.75,56.27,4.922,101.6
43153,21.57,57.5,4.922,72.3
43154,21.44,58.07,4.919,92.9
43155,21.31,58.34,4.925,123.8
43156,21.43,58.61,4.92,177.4
43157,21.54,58.31,4.921,216.8
43158,21.61,58.21,4.926,176.6
43159,21.35,58.27,4.926,80.2
43160,21.09,58.34,4.918,51.82
43161,21.09,57.3,4.923,109.4
43162,21.12,56.6,4.92,53.53
43163,20.91,57.44,4.92,33.58
43164,20.82,56.27,4.926,38.94
43165,20.75,55.3,4.927,17.86
43166,20.56,56.27,4.92,8.74
43167,20.4,58.37,4.922,2.483
43168,20.22,58.71,4.922,0.475
43169,20.22,58.91,4.922,0.139
43170,20.11,59.64,4.922,0.062
43171,19.94,60.41,4.919,0.062
43172,19.8,61.41,4.925,0.069
43173,19.68,62.14,4.921,0.066
43174,19.5,62.61,4.923,0.051
43175,19.41,63.04,4.923,0.062
43176,19.34,63.18,4.915,0.08
43177,19.13,63.94,4.919,0.08
43178,18.94,64.54,4.919,0.029
43179,18.84,65.18,4.92,0.055
43180,18.7,65.74,4.921,0.059
43181,18.64,66.11,4.922,0.048
43182,18.57,66.88,4.911,0.033
43183,18.42,67.71,4.916,0.037
43184,18.27,68.78,4.92,0.051
43185,18.2,69.25,4.92,0.037
43186,18.13,69.65,4.918,0.037
43187,17.82,71.5,4.92,0.04
43188,17.49,72.8,4.914,0.048
43189,17.34,74.1,4.919,0.048
43190,17.18,75.3,4.922,0.033
43191,16.94,76.4,4.918,0.051
43192,16.74,77.0,4.916,0.048
43193,16.66,77.2,4.921,0.066
43194,16.67,77.1,4.912,0.037
43195,16.66,77.0,4.917,0.04
43196,16.46,77.6,4.921,0.033
43197,16.11,79.1,4.917,0.033
43198,15.75,80.5,4.919,0.051
43199,15.63,81.1,4.921,0.04
43200,15.47,81.7,4.917,0.033
43201,15.42,81.9,4.916,0.04
43202,15.28,82.4,4.92,0.04
43203,15.16,82.9,4.92,0.073
43204,15.08,83.1,4.919,0.048
43205,14.99,83.3,4.92,0.04
43206,14.82,83.8,4.914,0.044
43207,14.73,84.1,4.913,0.051
43208,14.68,84.4,4.917,0.051
43209,14.58,84.5,4.915,0.059
43210,14.54,84.6,4.913,0.044
43211,14.58,84.6,4.916,0.055
43212,14.5,84.4,4.912,0.029
43213,14.38,84.5,4.915,0.048
43214,14.22,84.9,4.916,0.062
43215,14.11,85.6,4.913,0.044
43216,14.05,85.8,4.914,0.04
43217,13.99,86.0,4.915,0.055
43218,14.05,86.0,4.915,0.044
43219,14.03,86.0,4.915,0.044
43220,13.96,86.2,4.913,0.04
43221,13.91,86.5,4.914,0.062
43222,13.89,86.5,4.912,0.037
43223,13.87,86.5,4.915,0.055
43224,13.9,86.5,4.911,0.026
43225,13.83,86.4,4.914,0.055
43226,13.4,86.6,4.913,0.04
43227,13.18,87.2,4.913,0.026
43228,13.31,87.3,4.91,0.048
43229,13.32,87.1,4.91,0.04
43230,13.27,86.9,4.915,0.048
43231,13.09,86.9,4.915,0.048
43232,13.06,87.3,4.909,0.022
43233,13.16,87.2,4.909,0.029
43234,13.14,86.9,4.911,0.048
43235,13.12,86.8,4.911,0.029
43236,13.1,86.7,4.914,0.051
43237,13.02,86.5,4.911,0.048
43238,12.93,86.5,4.911,0.044
43239,12.77,86.5,4.912,0.066
43240,12.63,86.7,4.911,0.051
43241,12.63,86.8,4.914,0.051
43242,12.66,87.2,4.919,0.066
43243,12.6,87.4,4.911,0.102
43244,12.53,87.3,4.911,0.797
43245,12.38,87.4,4.911,3.068
43246,12.23,87.5,4.912,6.857
43247,12.08,87.9,4.912,18.1
43248,12.01,88.0,4.916,51.96
43249,12.0,88.2,4.912,75.2
43250,12.17,88.3,4.912,102.6
43251,12.31,87.9,4.913,128.9
43252,12.51,87.8,4.915,155.2
43253,12.74,87.4,4.913,184.5
43254,12.94,86.9,4.915,213.5
43255,13.16,86.7,4.915,245.6
43256,13.42,86.2,4.916,272.9
43257,13.67,85.9,4.918,298.0
43258,13.91,85.2,4.918,328.2
43259,14.33,83.8,4.916,354.5
43260,14.75,82.3,4.915,379.5
43261,15.22,80.7,4.916,403.8
43262,15.65,79.1,4.916,423.2
43263,16.05,76.9,4.917,442.9
43264,16.53,75.5,4.917,460.0
43265,17.38,75.1,4.918,479.7
43266,18.27,73.1,4.916,493.7
43267,19.42,70.6,4.915,514.2
43268,19.62,66.58,4.914,529.8
43269,19.64,66.61,4.919,536.6
43270,19.96,67.48,4.916,577.5
43271,19.85,69.18,4.916,605.5
43272,19.94,69.25,4.918,544.6
43273,20.03,69.81,4.92,514.5
43274,20.04,69.21,4.92,554.5
43275,20.16,68.88,4.918,492.7
43276,20.29,68.41,4.923,631.1
43277,20.3,68.15,4.925,582.5
43278,20.36,68.15,4.922,615.2
43279,20.62,67.48,4.923,618.3
43280,20.93,64.81,4.924,607.7
43281,20.94,64.18,4.92,602.5
43282,20.84,64.54,4.921,593.1
43283,20.9,65.11,4.924,585.8
43284,20.77,65.91,4.922,576.8
43285,20.77,66.38,4.924,564.6
43286,20.89,65.54,4.919,544.2
43287,20.84,65.28,4.918,534.8
43288,20.97,65.41,4.922,518.5
43289,20.79,65.08,4.919,499.3
43290,20.8,65.74,4.918,480.9
43291,20.7,65.04,4.916,461.4
43292,20.81,64.78,4.913,441.5
43293,20.82,64.31,4.917,415.6
43294,20.76,65.28,4.917,392.0
43295,20.88,65.38,4.922,369.8
43296,20.87,65.68,4.923,342.5
43297,20.62,65.71,4.924,314.5
43298,20.56,65.94,4.918,290.3
43299,20.65,66.48,4.919,221.6
43300,20.39,67.71,4.917,56.81
43301,20.24,69.05,4.917,53.2
43302,20.25,69.61,4.928,56.58
43303,20.18,70.4,4.924,61.34
43304,20.15,70.9,4.921,118.2
43305,20.15,71.0,4.924,113.0
43306,20.09,71.7,4.918,88.9
43307,20.0,72.2,4.918,61.44
43308,19.89,72.8,4.919,39.46
43309,19.78,73.3,4.925,17.62
43310,19.65,73.8,4.926,6.703
43311,19.54,74.2,4.922,2.852
43312,19.46,74.7,4.924,0.735
43313,19.39,75.3,4.922,0.124
43314,19.3,75.8,4.919,0.051
43315,19.18,76.4,4.922,0.066
43316,18.83,78.1,4.921,0.073
43317,18.83,78.0,4.921,0.069
43318,18.56,78.2,4.924,0.088
43319,18.58,78.3,4.921,0.026
43320,18.64,78.5,4.914,0.044
43321,18.81,78.0,4.923,0.069
43322,18.94,76.8,4.919,0.04
43323,18.93,75.8,4.921,0.048
43324,18.88,75.1,4.922,0.055
43325,18.84,74.7,4.925,0.051
43326,18.78,74.6,4.915,0.055
43327,18.74,74.4,4.917,0.055
43328,18.69,74.5,4.92,0.04
43329,18.72,74.3,4.922,0.048
43330,18.84,74.1,4.922,0.037
43331,19.07,73.1,4.926,0.029
43332,19.17,72.3,4.917,0.069
43333,19.18,72.8,4.922,0.044
43334,18.99,73.8,4.923,0.051
43335,18.66,75.9,4.919,0.062
43336,18.39,76.6,4.921,0.073
43337,18.14,77.2,4.921,0.059
43338,17.99,77.3,4.914,0.062
43339,17.85,77.0,4.919,0.062
43340,17.7,77.3,4.919,0.044
43341,17.58,77.5,4.921,0.066
43342,17.39,78.0,4.922,0.055
43343,17.1,78.7,4.921,0.044
43344,16.88,79.7,4.916,0.051
43345,16.71,80.6,4.918,0.051
43346,16.53,81.2,4.92,0.051
43347,16.41,81.9,4.918,0.033
43348,16.44,82.1,4.921,0.048
43349,16.54,82.1,4.922,0.033
43350,16.52,81.9,4.914,0.04
43351,16.4,82.0,4.917,0.08
43352,16.41,82.1,4.919,0.055
43353,16.37,82.4,4.916,0.048
43354,16.47,82.6,4.917,0.04
43355,16.57,82.4,4.919,0.055
43356,16.59,82.1,4.915,0.059
43357,16.62,82.2,4.917,0.051
43358,16.43,81.8,4.918,0.055
43359,16.27,82.0,4.916,0.048
43360,16.1,82.5,4.916,0.044
43361,16.0,83.0,4.916,0.048
43362,15.9,83.4,4.915,0.059
43363,15.75,83.8,4.915,0.055
43364,15.67,84.1,4.916,0.048
43365,15.72,84.3,4.916,0.026
43366,15.68,84.5,4.914,0.055
43367,15.52,84.4,4.915,0.069
43368,15.41,84.7,4.913,0.033
43369,15.35,84.8,4.913,0.044
43370,15.19,85.0,4.916,0.055
43371,15.13,85.4,4.913,0.055
43372,15.23,86.0,4.913,0.051
43373,15.25,85.5,4.915,0.059
43374,15.15,85.3,4.916,0.059
43375,15.02,85.5,4.916,0.062
43376,14.91,85.8,4.914,0.044
43377,14.92,86.0,4.914,0.048
43378,14.9,86.1,4.913,0.066
43379,14.86,86.3,4.913,0.018
43380,14.89,86.4,4.916,0.059
43381,14.91,86.5,4.913,0.044
43382,14.91,86.7,4.914,0.062
43383,14.85,86.9,4.914,0.04
43384,14.81,86.9,4.912,0.048
43385,14.93,86.9,4.911,0.051
43386,14.9,86.5,4.923,0.044
43387,14.78,86.7,4.918,0.073
43388,14.76,87.1,4.915,0.644
43389,14.99,87.4,4.913,2.49
43390,14.96,87.0,4.913,5.712
43391,14.98,86.9,4.913,12.66
43392,15.04,87.1,4.919,24.29
43393,15.11,87.2,4.917,32.22
43394,15.18,87.3,4.917,32.41
43395,15.46,87.3,4.915,75.8
43396,15.59,87.1,4.916,47.6
43397,15.71,86.9,4.913,67.82
43398,15.85,86.7,4.915,123.0
43399,16.08,86.6,4.918,105.2
